slug,url,title,price,description,image_urls,image_count,thumb_img,seller_name,seller_score,seller_reviews,seller_location,seller_lat,seller_lon,seller_member_since,seller_account_days,seller_verifications,seller_items_sold,favorites,search_region,scraped_at,is_fraud,price_log,price_z,price_pct_below_median,price_suspicious_low,price_zero,title_len,desc_len,desc_title_ratio,fraud_kw_count,legit_kw_count,has_phone_number,has_external_contact,exclamation_count,caps_ratio,desc_too_short,seller_new_account,seller_very_new,seller_no_reviews,seller_low_score,seller_days_log,seller_unverified,no_images,few_images,fraud_score_heuristic,fraud_probability,prediction,prediction_label
juego-pc-vulcan-ibm-1242999939,https://es.wallapop.com/item/juego-pc-vulcan-ibm-1242999939,1 / 6,50.0,"Juego PC Vulcan para IBM



Erbe, amstrad, spectrum, dinamic, micro byte, Atari, ibm",https://cdn.wallapop.com/images/10420/kk/1s/__/c10420p1242999939/i6374704638.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1s/__/c10420p1242999939/i6374704661.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1s/__/c10420p1242999939/i6374704677.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1s/__/c10420p1242999939/i6374704687.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1s/__/c10420p1242999939/i6374704704.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1s/__/c10420p1242999939/i6374704717.jpg?pictureSize=W640,17,https://cdn.wallapop.com/images/10420/kk/1s/__/c10420p1242999939/i6374704638.jpg?pictureSize=W640,,4.9,137,Valencia,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:21:51,0,3.9318256327243257,-0.2305282897582331,0.642857142852551,0,0,5,84,14.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.01062360186238135,0,Legítimo
ordenador-sony-vaio-piezas-1242234858,https://es.wallapop.com/item/ordenador-sony-vaio-piezas-1242234858,1 / 5,20.0,"Se venden Sony VAIO. El lote incluye dos ordenadores.

- Uno de color plateado.
- Otro de color azul.
Piezas no funcionan sin cargador
Color
Azul",https://cdn.wallapop.com/images/10420/kj/le/__/c10420p1242234858/i6369926752.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/le/__/c10420p1242234858/i6369926764.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/le/__/c10420p1242234858/i6369926776.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/le/__/c10420p1242234858/i6369926792.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/le/__/c10420p1242234858/i6369926809.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/le/__/c10420p1242234858/i6369926752.jpg?pictureSize=W320,43,https://cdn.wallapop.com/images/10420/kj/le/__/c10420p1242234858/i6369926752.jpg?pictureSize=W640,,4.95,84,Valencia,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:21:57,0,3.044522437723423,-0.3073710530109774,0.8571428571367348,1,0,5,145,24.166666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.11646877632924044,0,Legítimo
mesa-gaming-odk-l-led-negra-1241654969,https://es.wallapop.com/item/mesa-gaming-odk-l-led-negra-1241654969,1 / 7,80.0,"Escritorio gaming en L marca ODK, comprado en octubre 2025. Tiene solo 6 meses de uso y está como nuevo.

Incluye iluminación LED RGB con varios colores y modos, regleta de enchufes integrada con puertos USB, soporte elevado para monitor y estante lateral para ordenador o almacenamiento.

Muy cómodo para trabajar, estudiar o montar un setup gaming o DJ.

Medidas aproximadas: 100 x 70 x 74,7 cm.

Costó 99 € (factura en fotos).
Se vende por mudanza.
Se puede desmontar fácilmente para transportarlo.




mesa gaming escritorio gamer escritorio L setup pc mesa ordenador",https://cdn.wallapop.com/images/10420/kj/8z/__/c10420p1241654969/i6366298266.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8z/__/c10420p1241654969/i6366298289.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8z/__/c10420p1241654969/i6366298294.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8z/__/c10420p1241654969/i6366298275.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8z/__/c10420p1241654969/i6366298282.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/8z/__/c10420p1241654969/i6366298279.jpg?pictureSize=W640,33,https://cdn.wallapop.com/images/10420/kj/8z/__/c10420p1241654969/i6366298266.jpg?pictureSize=W640,,5.0,1,Valencia,,,desconocida,-1,0,0,3,Valencia,2026-03-19 23:22:02,0,4.394449154672439,-0.1536855265054887,0.4285714285683674,0,0,5,571,95.16666666666669,1,1,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,2.0,0.23577394682438785,0,Legítimo
big-box-pc-crusade-in-europe-1242987164,https://es.wallapop.com/item/big-box-pc-crusade-in-europe-1242987164,1 / 9,100.0,"Juego de estrategia Crusade in Europe para PC.

- Edición Challenging Strategic Combat Europe (1944).
- Incluye manual de utilización
Primera edicion
- Compatible con IBM PC y compatibles.
- Se recomienda el uso de joystick.
Erbe, amstrad, spectrum, dinamic, micro byte, Atari, ibm, Big box",https://cdn.wallapop.com/images/10420/kk/1j/__/c10420p1242987164/i6374637283.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1j/__/c10420p1242987164/i6374637312.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1j/__/c10420p1242987164/i6374637330.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1j/__/c10420p1242987164/i6374637345.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1j/__/c10420p1242987164/i6374637364.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1j/__/c10420p1242987164/i6374637374.jpg?pictureSize=W640,23,https://cdn.wallapop.com/images/10420/kk/1j/__/c10420p1242987164/i6374637283.jpg?pictureSize=W640,,4.9,137,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:22:09,0,4.61512051684126,-0.1024570176703258,0.2857142857122449,0,0,5,290,48.333333333333336,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.024133509927800462,0,Legítimo
juego-pc-decision-in-the-desert-1243007265,https://es.wallapop.com/item/juego-pc-decision-in-the-desert-1243007265,1 / 4,40.0,"Juego PC IBM
Decisión in the desert
En buen estado
Sin manual
MicroProse",https://cdn.wallapop.com/images/10420/kk/1y/__/c10420p1243007265/i6374741500.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1y/__/c10420p1243007265/i6374741517.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1y/__/c10420p1243007265/i6374741539.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1y/__/c10420p1243007265/i6374741567.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1y/__/c10420p1243007265/i6374741500.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/1y/__/c10420p1243007265/i6374741517.jpg?pictureSize=W320,13,https://cdn.wallapop.com/images/10420/kk/1y/__/c10420p1243007265/i6374741500.jpg?pictureSize=W640,,4.9,137,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:22:14,0,3.713572066704308,-0.2561425441758145,0.7142857142806123,1,0,5,72,12.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.003496720728248306,0,Legítimo
ordenador-asus-de-15-6-pulgadas-1242979224,https://es.wallapop.com/item/ordenador-asus-de-15-6-pulgadas-1242979224,1 / 4,40.0,"El teclado no funciona la letra m está para cambiarlo y la batería está muerta solo va a la red por lo demás su funcionamiento es correcto
Color
Negro",https://cdn.wallapop.com/images/10420/kk/1c/__/c10420p1242979224/i6374596013.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1c/__/c10420p1242979224/i6374596045.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1c/__/c10420p1242979224/i6374596087.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1c/__/c10420p1242979224/i6374596137.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1c/__/c10420p1242979224/i6374596013.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/1c/__/c10420p1242979224/i6374596045.jpg?pictureSize=W320,27,https://cdn.wallapop.com/images/10420/kk/1c/__/c10420p1242979224/i6374596013.jpg?pictureSize=W640,,5.0,3,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:22:21,0,3.713572066704308,-0.2561425441758145,0.7142857142806123,1,0,5,150,25.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.046246056375435954,0,Legítimo
ordenador-hp-negro-1242618628,https://es.wallapop.com/item/ordenador-hp-negro-1242618628,1 / 4,15.0,"Torre de ordenador HP en color negro.

- Puertos frontales USB y de audio.
- Indicador de actividad del disco duro.
- Botón de encendido.
Color
Negro",https://cdn.wallapop.com/images/10420/kj/tm/__/c10420p1242618628/i6372378649.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/tm/__/c10420p1242618628/i6372378671.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/tm/__/c10420p1242618628/i6372378708.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/tm/__/c10420p1242618628/i6372378749.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/tm/__/c10420p1242618628/i6372378649.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/tm/__/c10420p1242618628/i6372378671.jpg?pictureSize=W320,42,https://cdn.wallapop.com/images/10420/kj/tm/__/c10420p1242618628/i6372378649.jpg?pictureSize=W640,,5.0,5,Xirivella,,,desconocida,-1,0,0,2,Valencia,2026-03-19 23:22:28,0,2.772588722239781,-0.3201781802197682,0.8928571428507653,1,0,5,149,24.83333333333333,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.15719927719649202,0,Legítimo
juego-pc-contabilidad-abaco-1243010375,https://es.wallapop.com/item/juego-pc-contabilidad-abaco-1243010375,1 / 4,30.0,"Programa contabilidad para pc IBM



Erbe, amstrad, spectrum, dinamic, micro byte, Atari, ibm, micro prose",https://cdn.wallapop.com/images/10420/kk/20/__/c10420p1243010375/i6374757362.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/20/__/c10420p1243010375/i6374757375.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/20/__/c10420p1243010375/i6374757388.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/20/__/c10420p1243010375/i6374757404.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/20/__/c10420p1243010375/i6374757362.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kk/20/__/c10420p1243010375/i6374757375.jpg?pictureSize=W320,13,https://cdn.wallapop.com/images/10420/kk/20/__/c10420p1243010375/i6374757362.jpg?pictureSize=W640,,4.9,137,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:22:33,0,3.4339872044851463,-0.281756798593396,0.7857142857086735,1,0,5,106,17.666666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.003496720728248306,0,Legítimo
juego-pc-ibm-ancient-battles-1242994293,https://es.wallapop.com/item/juego-pc-ibm-ancient-battles-1242994293,1 / 6,60.0,"Juego de estrategia para PC.

- Título: Encyclopedia of War: Ancient Battles.
- Formato: Disco de 5 1/4 pulgadas.
- Idioma: Español (Enciclopedia de la Guerra).
Erbe, amstrad, spectrum, dinamic, micro byte, Atari, ibm",https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242994293/i6374675345.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242994293/i6374675361.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242994293/i6374675391.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242994293/i6374675417.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242994293/i6374675436.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242994293/i6374675448.jpg?pictureSize=W640,17,https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242994293/i6374675345.jpg?pictureSize=W640,,4.9,137,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:22:39,0,4.110873864173311,-0.2049140353406516,0.5714285714244899,0,0,5,217,36.16666666666666,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.02653122591770569,0,Legítimo
hdd-3-5-4tb-toshiba-sata3-md04aca400-1240226441,https://es.wallapop.com/item/hdd-3-5-4tb-toshiba-sata3-md04aca400-1240226441,1 / 2,75.0,"Disco duro Toshiba de 4 TB, modelo MD04ACA400. En perfectas condiciones estéticas y de funcionamiento, comprobado con CrystalDiskInfo.

Capacidad: 4000 GB
SATA: 3 (6Gbps)
Velocidad: 7200RPM
Cache: 128MB
Tamaño: 3,5 Pulgadas

Más discos duros y material de informática en mi perfil.",https://cdn.wallapop.com/images/10420/ki/ec/__/c10420p1240226441/i6357630831.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/ec/__/c10420p1240226441/i6372250773.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/ec/__/c10420p1240226441/i6357630831.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/ec/__/c10420p1240226441/i6372250773.jpg?pictureSize=W320|https://cdn.wallapop.com/images/13/0d/li/__/c13p22838343/i356861630.jpg?pictureSize=W320|https://osm.klarnaservices.com/images/badges/klarna_v2_1.svg,29,https://cdn.wallapop.com/images/10420/ki/ec/__/c10420p1240226441/i6357630831.jpg?pictureSize=W640,,4.95,2017,Alfafar,,,desconocida,-1,0,0,19,Valencia,2026-03-19 23:22:45,0,4.330733340286331,-0.1664926537142794,0.464285714282398,0,0,5,281,46.833333333333336,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.03198619512293184,0,Legítimo
football-manager-2-pc-juego-1242993626,https://es.wallapop.com/item/football-manager-2-pc-juego-1242993626,1 / 6,30.0,"Juego de estrategia Football Manager 2 para PC.

- Incluye caja original.
- Disco en buen estado.
Erbe, amstrad, spectrum, dinamic, micro byte, Atari, ibm",https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242993626/i6374672317.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242993626/i6374672329.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242993626/i6374672341.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242993626/i6374672352.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242993626/i6374672363.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242993626/i6374672380.jpg?pictureSize=W640,31,https://cdn.wallapop.com/images/10420/kk/1o/__/c10420p1242993626/i6374672317.jpg?pictureSize=W640,,4.9,137,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:22:50,0,3.4339872044851463,-0.281756798593396,0.7857142857086735,1,0,5,154,25.666666666666668,0,1,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,3.0,0.05131641268458067,0,Legítimo
big-box-cohorte-pc-ibm-1242997106,https://es.wallapop.com/item/big-box-cohorte-pc-ibm-1242997106,1 / 6,80.0,"Juego Cohort
Compatible IBM
En muy buen estado
Completo



Erbe, amstrad, spectrum, dinamic, micro byte, Atari, ibm",https://cdn.wallapop.com/images/10420/kk/1q/__/c10420p1242997106/i6374689737.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1q/__/c10420p1242997106/i6374689820.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1q/__/c10420p1242997106/i6374689919.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1q/__/c10420p1242997106/i6374689987.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1q/__/c10420p1242997106/i6374690008.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kk/1q/__/c10420p1242997106/i6374690052.jpg?pictureSize=W640,17,https://cdn.wallapop.com/images/10420/kk/1q/__/c10420p1242997106/i6374689737.jpg?pictureSize=W640,,4.9,137,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:22:56,0,4.394449154672439,-0.1536855265054887,0.4285714285683674,0,0,5,115,19.166666666666668,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.007490268529048017,0,Legítimo
ordenador-torre-pc-core-i5-16-gb-ram-ddr4-1242196837,https://es.wallapop.com/item/ordenador-torre-pc-core-i5-16-gb-ram-ddr4-1242196837,1 / 3,295.0,"Se vende torre de ordenador. Se encuentra en perfecto estado, los componentes son;

Caja Tempest Umbra Cristal Templado USB 3.0 ARGB Negro

7 Ventiladores instalados dentro para una perfecta refrigeración

Memoria Ram Kingston FURY Beast DDR4 3200 MHz 16GB 2x8GB CL16

Placa Base MSI B560M PRO-VDH

Procesador Intel Core i5-11400F 2.6 GHz

Fuente de alimentación Seasonic B12 BC Series 650W 80 Plus Bronze

La torre NO incluye tarjeta gráfica, la vendo aparte (RTX 4060 Ti 16 GB -> 500€, comprada hace 1 mes en Amazon).
La torre NO incluye disco duro, ya que su disco duro lo usaré yo en mi nueva torre.

Su precio de 295€ NO ES NEGOCIABLE.
Color
Negro",https://cdn.wallapop.com/images/10420/kj/kl/__/c10420p1242196837/i6369721154.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kl/__/c10420p1242196837/i6369721197.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kl/__/c10420p1242196837/i6369721206.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kl/__/c10420p1242196837/i6369721154.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/kl/__/c10420p1242196837/i6369721197.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/kl/__/c10420p1242196837/i6369721206.jpg?pictureSize=W320,40,https://cdn.wallapop.com/images/10420/kj/kl/__/c10420p1242196837/i6369721154.jpg?pictureSize=W640,,4.9,19,Valencia,,,desconocida,-1,0,0,7,Valencia,2026-03-19 23:23:01,0,5.69035945432406,0.3970209434725125,0.0,0,0,5,652,108.66666666666669,1,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,3.5,0.6676411265380596,1,⚠️ Fraude
ordenador-lenovo-todo-en-uno-blanco-1242184303,https://es.wallapop.com/item/ordenador-lenovo-todo-en-uno-blanco-1242184303,1 / 7,70.0,"Ordenador Lenovo todo en uno en color blanco, incluye teclado y ratón.
En las fotos podeis ver la ficha tecnica:
8GB de Ram
1TB de almacenamiento

- Pantalla de 24”.
- Diseño elegante y moderno.
- Teclado HP.
- Ratón HP.
- Recientemente formateado para que empieces de 0.
Color
Blanco",https://cdn.wallapop.com/images/10420/kj/kb/__/c10420p1242184303/i6369655094.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kb/__/c10420p1242184303/i6369655127.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kb/__/c10420p1242184303/i6369655132.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kb/__/c10420p1242184303/i6369655112.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kb/__/c10420p1242184303/i6369655118.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/kb/__/c10420p1242184303/i6369655105.jpg?pictureSize=W640,45,https://cdn.wallapop.com/images/10420/kj/kb/__/c10420p1242184303/i6369655094.jpg?pictureSize=W640,,4.85,33,La Cañada,,,desconocida,-1,0,0,5,Valencia,2026-03-19 23:23:08,0,4.262679877041316,-0.1792997809230702,0.4999999999964286,0,0,5,284,47.333333333333336,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.10034572496049152,0,Legítimo
pc-gaming-a-medida-1242427232,https://es.wallapop.com/item/pc-gaming-a-medida-1242427232,1 / 6,249.0,"PC Gaming personalizado para todos los presupuestos y gamas.
AMD e Intel

- Opciones con CPU Cooler Líquido.
- Tarjetas gráficas NVIDIA GTX/RTX disponibles.
- Configuraciones Gaming Completo.
- PCs de Iniciación al gaming
Valorant , counter strike , fortnite , Roblox , Minecraft.",https://cdn.wallapop.com/images/10420/kj/pi/__/c10420p1242427232/i6371168335.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/pi/__/c10420p1242427232/i6371168362.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/pi/__/c10420p1242427232/i6371168381.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/pi/__/c10420p1242427232/i6371168396.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/pi/__/c10420p1242427232/i6371168414.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/pi/__/c10420p1242427232/i6372717272.jpg?pictureSize=W640,46,https://cdn.wallapop.com/images/10420/kj/pi/__/c10420p1242427232/i6371168335.jpg?pictureSize=W640,,4.95,195,Valencia,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:23:14,0,5.521460917862246,0.2791953731516378,0.0,0,0,5,280,46.66666666666666,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.014212224888401343,0,Legítimo
monitor-sony-pc-negro-plata-1242880569,https://es.wallapop.com/item/monitor-sony-pc-negro-plata-1242880569,1 / 3,11.0,"Monitor de ordenador Sony en color negro y plata. Ideal para tareas de oficina o uso doméstico.

- Diseño elegante y moderno.
- Base estable para colocar sobre el escritorio.
Color
Negro",https://cdn.wallapop.com/images/10420/kj/z8/__/c10420p1242880569/i6374006240.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/z8/__/c10420p1242880569/i6374006349.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/z8/__/c10420p1242880569/i6374006300.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/z8/__/c10420p1242880569/i6374006240.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/z8/__/c10420p1242880569/i6374006349.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/z8/__/c10420p1242880569/i6374006300.jpg?pictureSize=W320,19,https://cdn.wallapop.com/images/10420/kj/z8/__/c10420p1242880569/i6374006240.jpg?pictureSize=W640,,4.95,24,Valencia,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:23:19,0,2.4849066497880004,-0.3304238819868008,0.92142857142199,1,0,5,186,31.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,4.5,0.41964550605118184,0,Legítimo
mini-pc-hp-elitedesk-g2-mini-negro-1242237115,https://es.wallapop.com/item/mini-pc-hp-elitedesk-g2-mini-negro-1242237115,1 / 2,140.0,"HP EliteDesk 800 G2 mini
Ordenador compacto de gran rendimiento.

Intel i5-6500t 6 nucelos
16 gb ram ddr4
500gb ram ssd
Wifi y bluetooth integrado
Altavoces
Windows 11 pro licenciado

Color
Negro",https://cdn.wallapop.com/images/10420/kj/lg/__/c10420p1242237115/i6369939272.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/lg/__/c10420p1242237115/i6369939278.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/lg/__/c10420p1242237115/i6369939272.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/kj/lg/__/c10420p1242237115/i6369939278.jpg?pictureSize=W320|https://cdn.wallapop.com/images/13/09/js/__/c13p16039421/i3614593847.jpg?pictureSize=W320|https://osm.klarnaservices.com/images/badges/klarna_v2_1.svg,39,https://cdn.wallapop.com/images/10420/kj/lg/__/c10420p1242237115/i6369939272.jpg?pictureSize=W640,,4.95,40,Valencia,,,desconocida,-1,0,0,0,Valencia,2026-03-19 23:23:25,0,4.948759890378168,0.0,0.0,0,0,5,195,32.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.016940989847528044,0,Legítimo
ordenador-intel-core-i5-7400-16gb-ram-1241694669,https://es.wallapop.com/item/ordenador-intel-core-i5-7400-16gb-ram-1241694669,1 / 5,50.0,"Ordenador de sobremesa con procesador Intel Core i5. En perfecto funcionamiento.

- Procesador: Intel(R) Core(TM) i5-7400 CPU @ 3.00GHz
- RAM: 16.0 GB (15.9 GB usable)
- Almacenamiento: 224 GB (73 GB usados)
- Tarjeta gráfica: Intel(R) HD Graphics 630
- Sistema operativo: Windows 11 Pro de 64 bits
Color
Gris",https://cdn.wallapop.com/images/10420/kj/9t/__/c10420p1241694669/i6366544572.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/9t/__/c10420p1241694669/i6366544598.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/9t/__/c10420p1241694669/i6366544609.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/9t/__/c10420p1241694669/i6366544619.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/9t/__/c10420p1241694669/i6366544638.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/kj/9t/__/c10420p1241694669/i6366544572.jpg?pictureSize=W320,44,https://cdn.wallapop.com/images/10420/kj/9t/__/c10420p1241694669/i6366544572.jpg?pictureSize=W640,,4.9,72,Valencia,,,desconocida,-1,0,0,1,Valencia,2026-03-19 23:23:30,0,3.9318256327243257,-0.2305282897582331,0.642857142852551,0,0,5,309,51.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.12467358526077313,0,Legítimo
hp-pc-de-sobremesa---monitor-1240377401,https://es.wallapop.com/item/hp-pc-de-sobremesa---monitor-1240377401,1 / 4,60.0,"Equipo de sobremesa HP con monitor incluido. Ideal para tareas diarias y multimedia.

- Procesador Intel Core i5-3470 a 3.20GHz.
- 4 GB de RAM.
- Almacenamiento de 233 GB.
- Tarjeta gráfica Intel HD Graphics.
- Sistema operativo de 64 bits.
-Incluye teclado , ratón y monitor
-El ordenador va bien , lento para arrancar pero bien con todas las apps que he usado y funciona todo correctamente
-Escucho ofertas y dudas me habláis gracias
Color
Negro",https://cdn.wallapop.com/images/10420/ki/hl/__/c10420p1240377401/i6358654391.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/hl/__/c10420p1240377401/i6358654414.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/hl/__/c10420p1240377401/i6358654434.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/hl/__/c10420p1240377401/i6358654457.jpg?pictureSize=W640|https://cdn.wallapop.com/images/10420/ki/hl/__/c10420p1240377401/i6358654391.jpg?pictureSize=W320|https://cdn.wallapop.com/images/10420/ki/hl/__/c10420p1240377401/i6358654414.jpg?pictureSize=W320,43,https://cdn.wallapop.com/images/10420/ki/hl/__/c10420p1240377401/i6358654391.jpg?pictureSize=W640,,5.0,3,Valencia,,,desconocida,-1,0,0,6,Valencia,2026-03-19 23:23:35,0,4.110873864173311,-0.2049140353406516,0.5714285714244899,0,0,5,447,74.5,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1.5,0.03861852244053037,0,Legítimo
